practice_code,icb_code,year_month,practice_name,antibiotic_items,antibiotic_quantity,antibiotic_nic,total_all_items,abx_rate_per_1000,cost_per_item,cost_per_quantity
H85637,QWE,202511,BALHAM HEALTH CENTRE,40,893,107.37,2471,16.187778227438283,2.68425,0.12023516237402015
H85649,QWE,202511,COLLIERS WOOD SURGERY,361,5089,1510.37,14601,24.72433394972947,4.183850415512466,0.29679111809785813
H85653,QWE,202511,WALLINGTON FAMILY PRACTICE,610,8899,3971.59,35623,17.123768351907476,6.510803278688524,0.4462962130576469
H85656,QWE,202511,ALEXANDRA ROAD SURGERY,183,3842,934.6,6937,26.380279659795303,5.107103825136613,0.24325871941697036
H85659,QWE,202511,ST JOHNS HILL SURGERY,347,5533,1603.88,7619,45.54403465021657,4.622132564841499,0.28987529369239107
H85662,QWE,202511,BEECHES SURGERY,138,3087,878.41,7174,19.236130471145803,6.365289855072463,0.2845513443472627
H85664,QWE,202511,TOOTING BEC SURGERY,18,226,70.81,550,32.72727272727273,3.933888888888889,0.3133185840707965
H85680,QWE,202511,TOOTING SOUTH MEDICAL CENTRE,227,4116,1224.1,14007,16.20618262297423,5.3925110132158585,0.2974003887269193
H85682,QWE,202511,TUDOR LODGE HEALTH CENTRE,300,3680,885.2199999999999,12090,24.81389578163772,2.950733333333333,0.24054891304347825
H85683,QWE,202511,FACCINI HOUSE SURGERY,108,4273,1219.2299999999998,6845,15.777940102264427,11.289166666666665,0.28533348935174346
H85686,QWE,202511,GROVE ROAD PRACTICE,324,6206,2035.5299999999993,14216,22.791221159257173,6.282499999999998,0.32799387689332893
H85691,QWE,202511,NIGHTINGALE PRACTICE,19,1063,116.01,1091,17.41521539871677,6.10578947368421,0.10913452492944496
H85693,QWE,202511,CIRCLE GP SURGERY,441,4810,1798.9599999999998,17810,24.761370016844467,4.079274376417233,0.374004158004158
J81002,QVV,202511,ORCHID HOUSE SURGERY,366,6194,3043.54,18879,19.386620054028285,8.31568306010929,0.4913690668388763
J81006,QVV,202511,THE ADAM PRACTICE,1647,11149,11461.509999999997,60921,27.035012557246272,6.959022465088037,1.0280303166203244
J81009,QVV,202511,ROYAL MANOR HEALTH CARE,385,5777,3541.570000000001,25345,15.190372854606432,9.19888311688312,0.6130465639605334
J81010,QVV,202511,SWANAGE MEDICAL PRACTICE,504,6112,2678.230000000001,18187,27.71210205091549,5.313948412698415,0.4381920811518326
J81011,QVV,202511,WAREHAM SURGERY,315,6134,2796.2999999999997,19864,15.857833266210228,8.877142857142855,0.4558689272905118
J81012,QVV,202511,SHORE MEDICAL,1984,14770,17104.689999999995,77460,25.613219726310355,8.621315524193546,1.1580697359512522
J81013,QVV,202511,CANFORD HEATH GROUP PRACT,436,4031,3216.68,20717,21.045518173480716,7.377706422018348,0.7979856115107913
J81014,QVV,202511,WESTBOURNE MEDICAL CENTRE,1009,9928,7747.95,32031,31.500733664262743,7.678840436075322,0.7804139806607574
J81016,QVV,202511,QUEENS AVENUE SURGERY,233,3113,2213.710000000001,12822,18.171892060520975,9.500901287553653,0.711117892707999
J81017,QVV,202511,YETMINSTER HEALTH CENTRE,197,1899,1291.61,9178,21.464371322728265,6.556395939086294,0.6801527119536598
J81018,QVV,202511,BEAUFORT ROAD SURGERY,447,6265,2395.69,15976,27.97946920380571,5.359485458612975,0.38239265762170793
J81019,QVV,202511,THE BLANDFORD GROUP PRACTICE,827,7518,6477.859999999999,51021,16.209011975461085,7.832962515114872,0.8616467145517424
J81020,QVV,202511,BERE REGIS SURGERY,178,1928,679.5800000000003,8155,21.827099938687923,3.8178651685393272,0.3524792531120333
J81021,QVV,202511,SHELLEY MANOR HOLDENHURST MEDICAL CENTRE,799,6708,6108.5499999999975,33229,24.045261669024047,7.645244055068833,0.9106365533691112
J81022,QVV,202511,WEST MOORS VILLAGE SURGERY,207,3800,1467.5199999999998,12659,16.3520025278458,7.0894685990338155,0.38618947368421047
J81025,QVV,202511,THE WELLBRIDGE PRACTICE,125,1953,1873.5699999999997,11609,10.767507967955895,14.988559999999998,0.9593292370711723
J81027,QVV,202511,WEYMOUTH BAY MEDICAL PRACTICE,1150,9375,7398.620000000003,53047,21.678888532810525,6.433582608695654,0.7891861333333337
J81028,QVV,202511,HIGHCLIFFE MEDICAL CENTRE,754,10680,3732.749999999998,37079,20.334960489765095,4.950596816976125,0.349508426966292
J81029,QVV,202511,THE APPLES MEDICAL CENTRE,306,3274,1263.88,13541,22.598035595598553,4.130326797385621,0.3860354306658521
J81030,QVV,202511,THE VERWOOD SURGERY,401,4981,3743.18,14897,26.918171443914883,9.334613466334163,0.7514916683396908
J81033,QVV,202511,TALBOT MEDICAL CENTRE,744,6578,3356.2,25992,28.624192059095108,4.511021505376344,0.5102158710854363
J81034,QVV,202511,THE QUARTER JACK SURGERY,422,8126,3025.8100000000004,23291,18.11858657850672,7.1701658767772525,0.3723615555008615
J81035,QVV,202511,MILTON ABBAS SURGERY,325,2909,1594.1799999999998,11223,28.958389022542992,4.90516923076923,0.5480165005156411
J81036,QVV,202511,THE ROSEMARY HEALTH CTR,394,4367,1516.7100000000005,12230,32.21586263286999,3.8495177664974625,0.34731165559880933
J81039,QVV,202511,MOORDOWN MEDICAL CENTRE,409,4193,2301.94,12686,32.24026485889957,5.628215158924205,0.5489959456236585
J81041,QVV,202511,THE HADLEIGH PRACTICE,827,9418,5028.27,26003,31.804022612775448,6.080133010882709,0.5338999787640688
J81042,QVV,202511,VILLAGE SURGERY,305,4305,1891.839999999999,10770,28.319405756731665,6.202754098360653,0.4394518002322878
J81045,QVV,202511,KINSON ROAD MEDICAL CENTRE,686,5159,4909.4,21455,31.97389885807504,7.156559766763848,0.9516185307230084
J81046,QVV,202511,THE HARVEY PRACTICE,624,6217,4044.34,19013,32.81964971335402,6.481314102564102,0.650529194145086
J81047,QVV,202511,JAMES FISHER MEDICAL CENTRE,563,6721,3062.789999999999,17402,32.35260314906333,5.440124333925398,0.4557045082576996
J81049,QVV,202511,THE MARINE & OAKRIDGE PARTNERSHIP,400,4846,1675.09,15717,25.45014951962843,4.187725,0.34566446553858854
J81051,QVV,202511,WYKE REGIS & LANEHOUSE MEDICAL PRACTICE,341,6045,2100.98,23282,14.646508031956015,6.161231671554252,0.3475566583953681
J81053,QVV,202511,CERNE ABBAS SURGERY,120,4587,1299.64,9932,12.082158679017317,10.830333333333334,0.2833311532592108
J81056,QVV,202511,CHRISTCHURCH MEDICAL PRACTICE,758,6071,3346.72,35691,21.237847076293743,4.415197889182058,0.5512633832976445
J81057,QVV,202511,FARMHOUSE SURGERY,196,3552,2619.69,13233,14.811456207964936,13.36576530612245,0.7375253378378378
J81058,QVV,202511,THE CRANBORNE PRACTICE,890,9920,5627.379999999994,28316,31.430993078118377,6.322898876404487,0.5672762096774188
J81059,QVV,202511,SOUTHBOURNE PRACTICE,305,4361,3444.54,11695,26.079521162890124,11.293573770491804,0.7898509516166017
J81061,QVV,202511,PENNY'S HILL PRACTICE,374,6408,2792.110000000001,16910,22.117090479006503,7.465534759358292,0.4357225343320851
J81062,QVV,202511,ST ALBANS MEDICAL CENTRE,500,6038,3709.44,15407,32.452781203349126,7.418879999999999,0.6143491222259025
J81064,QVV,202511,POOLE TOWN SURGERY,175,2707,1288.8000000000002,6436,27.190801740211313,7.36457142857143,0.4760990025858885
J81066,QVV,202511,STOUR SURGERY,622,6404,2164.880000000001,19921,31.22333216204006,3.480514469453377,0.3380512179887571
J81067,QVV,202511,LITTLEDOWN SURGERY,146,5204,2037.6200000000003,6345,23.01024428684003,13.956301369863017,0.39154880860876257
J81068,QVV,202511,ATRIUM HEALTH CENTRE,330,4154,1671.6600000000003,17304,19.070735090152564,5.065636363636365,0.4024217621569573
J81070,QVV,202511,THE BANKS & BEARWOOD MEDICAL CENTRE,294,7812,2435.18,15513,18.95184683813576,8.282925170068026,0.31172299027137734
J81072,QVV,202511,THE PANTON PRACTICE,447,5608,1300.3599999999997,13139,34.02085394626684,2.9090827740492164,0.23187589158345215
J81073,QVV,202511,THE BRIDGES MEDICAL CTR.,568,7822,3122.7599999999993,37598,15.107186552476197,5.4978169014084495,0.3992278189721298
J81074,QVV,202511,BARTON HOUSE MED PRACTICE,175,1241,680.7000000000002,11988,14.597931264597932,3.8897142857142866,0.5485092667203869
J81075,QVV,202511,CROSS ROAD SURGERY,243,3952,1589.4700000000005,16365,14.848762603116407,6.541028806584364,0.4021938259109312
J81076,QVV,202511,AMMONITE HEALTH PARTNERSHIP,990,6439,7550.31,51417,19.254332224750566,7.626575757575757,1.1725904643578196
J81077,QVV,202511,WALFORD MILL MEDICAL CENTRE,328,4031,1716.54,13622,24.078696226692117,5.233353658536585,0.42583478045150086
J81078,QVV,202511,THE GROVE MEDICAL CENTRE,530,6046,4294.34,28760,18.42837273991655,8.102528301886792,0.7102778696658948
J81081,QVV,202511,GILLINGHAM MEDICAL PRACTICE,412,3748,2552.1899999999982,26504,15.544823422879563,6.194635922330093,0.6809471718249729
J81082,QVV,202511,POUNDBURY DOCTORS SURGERY,224,2650,1876.18,16990,13.18422601530312,8.375803571428571,0.7079924528301887
J81086,QVV,202511,EVERGREEN OAK SURGERY,385,5040,1830.47,8486,45.36884279990572,4.754467532467532,0.363188492063492
J81087,QVV,202511,THE BIRCHWOOD PRACTICE,358,4224,1710.0999999999997,13005,27.527873894655905,4.7768156424581,0.4048532196969696
J81609,QVV,202511,PRINCE OF WALES SURGERY,396,5794,2089.7299999999996,23820,16.624685138539043,5.277095959595958,0.36067138419054184
J81612,QVV,202511,CORFE CASTLE SURGERY,163,1823,430.9800000000002,9826,16.58864237736617,2.6440490797546023,0.23641250685682952
J81616,QVV,202511,PUDDLETOWN SURGERY,133,1978,2515.7200000000003,8885,14.969048958919528,18.915187969924816,1.2718503538928212
J81620,QVV,202511,BLACKMORE VALE PARTNERSHIP,1009,8741,8105.960000000003,52136,19.35323001381003,8.033657086223986,0.927349273538497
J81621,QVV,202511,THE BARCELLOS FAMILY PRACTICE,584,4663,1682.8,13796,42.331110466801974,2.8815068493150684,0.36088355136178424
J81625,QVV,202511,DENMARK ROAD MEDICAL CENTRE,458,5410,2993.4299999999994,16453,27.83686865617213,6.535873362445414,0.5533142329020332
J81626,QVV,202511,FORDINGTON SURGERY,209,3050,2349.25,12144,17.21014492753623,11.240430622009567,0.7702459016393443
J81631,QVV,202511,SANDFORD SURGERY,62,1064,294.15,4666,13.287612516073724,4.744354838709677,0.2764567669172932
J81633,QVV,202511,WOODLEA HOUSE SURGERY,325,2180,980.9899999999998,11014,29.507899037588523,3.0184307692307684,0.4499954128440366
J81634,QVV,202511,CRESCENT PROVIDENCE SURGERY,716,5863,2417.4,14760,48.50948509485095,3.3762569832402236,0.41231451475353914
J81646,QVV,202511,GROVE SURGERY,298,4128,2269.580000000001,12610,23.632038065027754,7.616040268456379,0.5498013565891475
J81647,QVV,202511,LYME BAY MEDICAL PRACTICE,476,4870,6386.319999999999,19248,24.729842061512883,13.416638655462185,1.3113593429158108
J81648,QVV,202511,THE NEWMAN PRACTICE (DR NEWMANS SURGERY),268,2670,1382.95,8419,31.83275923506355,5.160261194029851,0.5179588014981273
J82001,QRL,202511,BURGESS ROAD SURGERY,216,3373,991.7900000000002,8973,24.072216649949848,4.5916203703703715,0.29403794841387493
J82002,QRL,202511,LORDSHILL HEALTH CENTRE,550,6045,2208.0399999999995,25095,21.916716477385933,4.0146181818181805,0.3652671629445822
J82005,QRL,202511,ROWLANDS CASTLE SURGERY,202,3434,1182.4700000000005,8144,24.80353634577603,5.853811881188121,0.3443418753640071
J82007,QRL,202511,COASTAL MEDICAL PARTNERSHIP,1637,12445,8416.57,74141,22.07955112555806,5.141459987782529,0.6763013258336681
J82009,QRL,202511,EMSWORTH SURGERY,451,5950,1989.8300000000008,23699,19.030338832862142,4.412039911308205,0.3344252100840337
J82010,QRL,202511,THE BOSMERE MEDICAL PRACTICE,851,9306,4420.680000000001,27682,30.74199841051947,5.194688601645125,0.47503546099290794
J82012,QRL,202511,PORTCHESTER PRACTICE,362,4934,2725.459999999999,17102,21.167114957314933,7.528895027624307,0.5523834616943655
J82015,QNQ,202511,GIFFARD DRIVE SURGERY,547,5124,2764.2600000000007,11387,48.03723544392729,5.053491773308959,0.539473067915691
J82016,QRL,202511,STOCKBRIDGE SURGERY,271,5373,5490.370000000001,18567,14.595788226423224,20.25966789667897,1.0218444072212918
J82017,QRL,202511,THE ANDOVER HEALTH CENTRE MEDICAL PRACT,316,7635,3321.47,16051,19.687246900504643,10.510981012658227,0.4350320890635232
J82018,QRL,202511,STOKEWOOD SURGERY,468,9391,3974.569999999997,25133,18.620936617196513,8.492670940170933,0.42323181769779544
J82019,QRL,202511,THE FRYERN SURGERY,609,13433,4270.669999999999,19157,31.789946233752676,7.012594417077175,0.317923769820591
J82020,QRL,202511,EASTLEIGH MEDICAL PRACTICE,172,3382,1207.52,14509,11.85471086911572,7.02046511627907,0.35704316972205796
J82021,QRL,202511,WATERSIDE MEDICAL PRACTICE,621,7162,2400.190000000001,17581,35.32222285421762,3.865040257648954,0.33512845573862066
J82024,QRL,202511,SOLENT GP SURGERY,551,7460,3092.9499999999985,20907,26.354809393982876,5.613339382940106,0.4146045576407504
J82025,QRL,202511,CHARLTON HILL SURGERY,557,7075,2963.059999999998,19204,29.004374088731513,5.319676840215436,0.4188070671378089
J82026,QRL,202511,CENTRE PRACTICE,591,6512,3376.1000000000017,28317,20.87085496344952,5.712521150592219,0.518442874692875
J82028,QRL,202511,TRAFALGAR MEDICAL GROUP PRACTICE,796,6189,4407.79,34755,22.903179398647676,5.5374246231155775,0.7121974470835353
J82033,QRL,202511,GUDGEHEATH LANE SURGERY,273,3882,1338.89,14462,18.87705711519845,4.904358974358974,0.3448969603297269
J82034,QRL,202511,WICKHAM SURGERY,559,3740,3727.999999999998,32389,17.25894593843589,6.6690518783542005,0.9967914438502667
J82035,QRL,202511,ST CLEMENTS PARTNERSHIP,372,7783,3986.580000000001,20845,17.846006236507556,10.716612903225808,0.5122163690093795
J82036,QRL,202511,WEST MEON SURGERY,98,932,360.97000000000014,4904,19.9836867862969,3.683367346938777,0.3873068669527899
J82039,QRL,202511,RINGWOOD MEDICAL CENTRE,638,8273,3723.669999999998,22519,28.331631067098897,5.836473354231971,0.450099117611507
J82040,QRL,202511,WEST END ROAD SURGERY,813,7928,2964.0800000000013,20935,38.83448770002388,3.6458548585485873,0.3738748738647832
J82042,QRL,202511,BADGERSWOOD SURGERY,543,7464,3616.6599999999985,30739,17.664855720745635,6.660515653775319,0.4845471596998926
J82049,QNQ,202511,THE OAKLEY HEALTH GROUP,926,11457,6577.44,36438,25.413030352928264,7.103066954643628,0.5740979313956532
J82050,QRL,202511,ST PAUL'S SURGERY,657,11568,7042.409999999997,20463,32.10672921858965,10.719041095890407,0.6087837136929458
J82051,QRL,202511,HAMBLE VALLEY HEALTH,1662,15400,10052.02,47512,34.98063647078633,6.048146811070999,0.6527285714285714
J82053,QRL,202511,ADELAIDE MEDICAL CENTRE,465,4223,2019.36,13424,34.63945172824791,4.342709677419355,0.4781813876391192
J82054,QU9,202511,KINTBURY & WOOLTON HILL SURGERY,436,4834,3531.2,15093,28.8875637712847,8.099082568807338,0.7304923458833265
J82055,QRL,202511,CRANESWATER GROUP PRACTICE,340,5363,1929.6600000000008,16113,21.100974368522312,5.675470588235297,0.35980980794331546
J82056,QRL,202511,RED AND GREEN PRACTICE,485,6892,5484.0599999999995,33347,14.54403694485261,11.307340206185566,0.7957138711549622
J82058,QRL,202511,BRAMBLYS GRANGE MEDICAL PRACTICE,600,6925,3825.769999999999,25629,23.410979749502516,6.376283333333332,0.5524577617328519
J82059,QRL,202511,THE WATERCRESS MEDICAL GROUP,307,4015,1184.2600000000002,13669,22.459580071695076,3.857524429967427,0.2949589041095891
J82060,QRL,202511,THE LIGHTHOUSE GROUP PRACTICE,217,2738,854.9400000000002,17084,12.701943338796534,3.939815668202766,0.31224981738495255
J82061,QRL,202511,ODIHAM HEALTH CENTRE,354,6444,1721.5,19490,18.16316059517701,4.862994350282486,0.2671477343265053
J82062,QRL,202511,CHEVIOT ROAD SURGERY,594,8700,3690.9700000000016,26344,22.547828727604006,6.213754208754212,0.4242494252873565
J82064,QRL,202511,BISHOPS WALTHAM SURGERY,518,6962,3223.8500000000013,26403,19.61898269136083,6.223648648648651,0.463063774777363
J82066,QNQ,202511,THE CAMBRIDGE PRACTICE,555,7914,2160.22,22911,24.224171795207543,3.892288288288288,0.2729618397776093
J82067,QNQ,202511,VOYAGER FAMILY HEALTH,487,8908,3569.980000000001,22514,21.630985164786356,7.330554414784396,0.4007611136057478
J82069,QRL,202511,CAMROSE GILLIES AND HACKWOOD PARTNERSHIP,1316,15337,8340.180000000002,69141,19.03356908346712,6.3375227963525855,0.5437947447349548
J82071,QRL,202511,ST.ANDREW'S SURGERY,500,5255,1996.7300000000005,15055,33.211557622052474,3.993460000000001,0.3799676498572789
J82072,QRL,202511,FORESTSIDE MEDICAL PRACTICE,215,3889,2342.2899999999995,14730,14.596062457569586,10.894372093023254,0.6022859346875802
J82073,QRL,202511,KIRKLANDS SURGERY,468,4201,2727.570000000001,14465,32.353957829243,5.8281410256410275,0.6492668412282793
J82074,QRL,202511,ALMA ROAD SURGERY,617,6061,3287.97,29872,20.65479378682378,5.328962722852512,0.542479788813727
J82075,QRL,202511,CHAWTON HOUSE SURGERY,229,5367,1551.4,11574,19.785726628650423,6.774672489082969,0.28906279113098565
J82076,QRL,202511,WOOLSTON AND CHARTWELL PARTNERSHIP,789,6805,7029.290000000002,30304,26.036166842661036,8.909112801013944,1.03295958853784
J82079,QRL,202511,CLIFT SURGERY,238,3175,836.4600000000004,14024,16.97090701654307,3.514537815126052,0.26345196850393715
J82080,QRL,202511,UNIVERSITY HEALTH SERVICE SOUTHAMPTON,483,5530,3857.470000000001,10710,45.09803921568627,7.986480331262943,0.6975533453887887
J82081,QRL,202511,SOUTHAMPTON SEA CITY PARTNERSHIP,663,8027,3983.799999999998,42787,15.495360740411808,6.008748114630464,0.49629998754204535
J82082,QRL,202511,SHEPHERDS SPRING MEDICAL CENTRE,616,12193,4561.649999999999,18155,33.93004681905811,7.405275974025972,0.374120396949069
J82083,QRL,202511,THE WILLOW GROUP,2751,14641,11052.139999999996,94183,29.2090929360925,4.017499091239547,0.754876033057851
J82084,QRL,202511,BLOSSOM HEALTH - GOSPORT,224,6526,1537.8000000000004,14054,15.938522840472462,6.865178571428573,0.23564204719583212
J82085,QRL,202511,ISLAND CITY PRACTICE,1058,10088,7197.309999999998,51602,20.503081275919538,6.80275047258979,0.713452616970658
J82087,QRL,202511,STONEHAM LANE SURGERY,203,5162,1843.6700000000008,10995,18.46293769895407,9.082118226600988,0.3571619527314996
J82088,QRL,202511,THE SHIRLEY HEALTH PARTNERSHIP,315,6595,1700.2900000000004,17470,18.030910131654263,5.397746031746033,0.25781501137225177
J82092,QRL,202511,ALDERMOOR SURGERY,335,6734,5348.7000000000035,13520,24.77810650887574,15.966268656716428,0.7942827442827448
J82094,QRL,202511,TADLEY MEDICAL P'SHIP,730,8872,5111.150000000002,45303,16.113723152992076,7.001575342465757,0.5760989630297568
J82098,QRL,202511,SWAN MEDICAL GROUP,1221,11353,7814.850000000001,58462,20.88536143135712,6.400368550368551,0.6883510966264424
J82099,QNQ,202511,RICHMOND SURGERY,593,6687,3817.169999999999,19890,29.813976872800403,6.437048903878582,0.5708344549125167
J82101,QRL,202511,THE PEARTREE PRACTICE,741,7047,7116.1500000000005,28665,25.85034013605442,9.60344129554656,1.009812686249468
J82102,QRL,202511,THE DRAYTON SURGERY,1201,11906,7473.799999999992,32328,37.1504578074734,6.22298084929225,0.6277339156727694
J82103,QRL,202511,ST MARY'S SURGERY,475,5473,1910.3,17449,27.22219038340306,4.021684210526316,0.3490407454778001
J82104,QRL,202511,STUBBINGTON MEDICAL PRACTICE,577,7562,2747.970000000001,23496,24.557371467483826,4.7625129982668994,0.36339195979899513
J82106,QRL,202511,GRATTON SURGERY,300,2569,2925.520000000001,13055,22.97970126388357,9.751733333333336,1.1387777345270538
J82110,QNQ,202511,HART HEALTH PARTNERSHIP,1019,10849,5726.54,28251,36.06951966302078,5.619764474975466,0.5278403539496728
J82112,QRL,202511,NEW HORIZONS MEDICAL PARTNERSHIP,987,9439,4783.25,36752,26.85568132346539,4.846251266464033,0.5067538934209133
J82115,QRL,202511,ATHERLEY HOUSE SURGERY,144,1919,355.44000000000005,7353,19.58384332925337,2.4683333333333337,0.1852214695153726
J82116,QRL,202511,TWYFORD SURGERY,474,3976,2905.6099999999997,18076,26.222615622925424,6.129978902953586,0.7307872233400402
J82119,QRL,202511,DENMEAD HEALTH CENTRE,449,7005,3252.8200000000006,18890,23.769190047644255,7.244587973273943,0.4643568879371878
J82120,QNQ,202511,ALEXANDER HOUSE SURGERY,381,5725,1626.8500000000004,16398,23.23454079765825,4.269947506561681,0.2841659388646289
J82121,QRL,202511,NORTH BADDESLEY SURGERY,546,8985,5219.060000000001,13271,41.142340441564315,9.558717948717952,0.5808636616583196
